age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label
39.1056338,?,1182858.9,Bachelors,14.59375,Married-civ-spouse,Other-service,Not-in-family,Other,Male,87499.125,3440.25,27.09782609,Haiti,<=50K
70.97887324,Private,608615.1,1st-4th,8.96875,Married-civ-spouse,Other-service,Husband,White,Female,47499.525,1806.75,2.597826087,United-States,<=50K
59.66901408,State-gov,358303.7,Assoc-acdm,11.78125,Widowed,Machine-op-inspct,Husband,White,Male,39499.605,371.25,51.59782609,Portugal,>50K
56.58450704,Federal-gov,93268.1,Assoc-acdm,14.59375,Divorced,?,Not-in-family,Asian-Pac-Islander,Female,4499.955,3885.75,22.83695652,Taiwan,<=50K
25.73943662,Without-pay,490821.5,12th,3.34375,Never-married,Tech-support,Wife,Other,Female,84499.155,2796.75,26.0326087,Mexico,<=50K
22.65492958,State-gov,225785.9,Assoc-voc,13.65625,Married-civ-spouse,Other-service,Not-in-family,Asian-Pac-Islander,Male,28499.715,4232.25,42.01086957,Canada,<=50K
73.03521127,Self-emp-inc,873650.7,Assoc-acdm,2.40625,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,45499.545,1212.75,84.61956522,Taiwan,<=50K
28.82394366,Without-pay,1065065.3,1st-4th,13.65625,Married-spouse-absent,Transport-moving,Wife,Black,Female,88499.115,3687.75,51.59782609,Guatemala,<=50K
61.72535211,Self-emp-inc,166889.1,9th,13.65625,Widowed,Priv-house-serv,Other-relative,Other,Female,61499.385,2697.75,57.98913043,Greece,>50K
40.13380282,?,1388997.7,7th-8th,8.03125,Separated,Machine-op-inspct,Husband,Black,Female,64499.355,618.75,71.83695652,Guatemala,>50K
65.83802817,Private,564442.5,Bachelors,11.78125,Married-civ-spouse,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Male,13499.865,1212.75,51.59782609,Guatemala,>50K
66.86619718,Local-gov,1138686.3,Masters,8.03125,Divorced,Farming-fishing,Other-relative,Black,Male,84499.155,4182.75,63.31521739,Vietnam,>50K
65.83802817,?,107992.3,10th,15.53125,Separated,Tech-support,Husband,White,Female,99499.005,1856.25,49.4673913,Italy,<=50K
64.80985915,?,652787.7,Assoc-voc,13.65625,Married-civ-spouse,Transport-moving,Other-relative,Amer-Indian-Eskimo,Male,24499.755,3588.75,71.83695652,Guatemala,<=50K
32.93661972,State-gov,711684.5,1st-4th,9.90625,Married-AF-spouse,Armed-Forces,Other-relative,Black,Female,23499.765,1757.25,78.22826087,Taiwan,>50K
39.1056338,Self-emp-not-inc,358303.7,Preschool,8.03125,Married-spouse-absent,Armed-Forces,Not-in-family,Black,Female,15499.845,618.75,16.44565217,Laos,>50K
34.99295775,?,976720.1,7th-8th,8.03125,Widowed,?,Not-in-family,Asian-Pac-Islander,Female,43499.565,2697.75,77.16304348,Iran,<=50K
28.82394366,State-gov,976720.1,12th,15.53125,Separated,Craft-repair,Husband,White,Female,499.995,420.75,77.16304348,Laos,<=50K
56.58450704,Local-gov,947271.7,Masters,8.96875,Never-married,Machine-op-inspct,Husband,Asian-Pac-Islander,Female,27499.725,4182.75,52.66304348,United-States,>50K
80.23239437,?,1477342.9,10th,9.90625,Divorced,Transport-moving,Not-in-family,Asian-Pac-Islander,Female,15499.845,3885.75,77.16304348,Trinadad&Tobago,>50K
19.57042254,?,1418446.1,7th-8th,7.09375,Never-married,Handlers-cleaners,Other-relative,Other,Female,88499.115,2054.25,71.83695652,Guatemala,>50K
61.72535211,Self-emp-inc,166889.1,9th,13.65625,Widowed,Priv-house-serv,Other-relative,Other,Female,18499.815,2697.75,57.98913043,Greece,>50K
61.72535211,Private,1477342.9,5th-6th,7.09375,Never-married,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,10499.895,1608.75,22.83695652,Columbia,>50K
84.34507042,Federal-gov,608615.1,12th,1.46875,Married-spouse-absent,Craft-repair,Not-in-family,Black,Female,13499.865,717.75,20.70652174,Vietnam,<=50K
49.38732394,Never-worked,1300652.5,12th,3.34375,Never-married,Handlers-cleaners,Wife,White,Female,84499.155,2351.25,26.0326087,Nicaragua,<=50K
67.8943662,Private,1227031.5,Some-college,15.53125,Married-AF-spouse,Machine-op-inspct,Husband,Other,Female,49499.505,4281.75,84.61956522,China,>50K
20.59859155,Local-gov,800029.7,Doctorate,11.78125,Widowed,Other-service,Husband,Amer-Indian-Eskimo,Male,98499.015,1658.25,97.40217391,South,>50K
26.76760563,Federal-gov,903099.1,Some-college,11.78125,Married-AF-spouse,Sales,Wife,Asian-Pac-Islander,Male,36499.635,717.75,71.83695652,Haiti,>50K
75.0915493,Self-emp-inc,107992.3,5th-6th,9.90625,Married-civ-spouse,Prof-specialty,Wife,White,Male,12499.875,1806.75,50.5326087,Outlying-US(Guam-USVI-etc),<=50K
48.35915493,Self-emp-inc,873650.7,Assoc-acdm,2.40625,Married-civ-spouse,Prof-specialty,Wife,White,Male,45499.545,1212.75,84.61956522,Taiwan,<=50K
52.47183099,?,1182858.9,Bachelors,14.59375,Married-civ-spouse,Other-service,Not-in-family,Other,Male,87499.125,3440.25,27.09782609,Haiti,<=50K
46.3028169,Without-pay,608615.1,11th,1.46875,Never-married,Farming-fishing,Not-in-family,Asian-Pac-Islander,Female,28499.715,2648.25,14.31521739,Iran,<=50K
48.35915493,Private,947271.7,HS-grad,5.21875,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Male,77499.225,1806.75,1.532608696,United-States,<=50K
80.23239437,Self-emp-not-inc,431924.7,9th,8.03125,Divorced,Sales,Not-in-family,Other,Female,31499.685,618.75,94.20652174,Ireland,<=50K
49.38732394,?,1271204.1,Doctorate,12.71875,Separated,Other-service,Wife,Other,Male,61499.385,1262.25,92.07608696,South,<=50K
21.62676056,Self-emp-inc,1065065.3,Some-college,15.53125,Married-AF-spouse,Craft-repair,Other-relative,Amer-Indian-Eskimo,Male,78499.215,3588.75,13.25,Portugal,<=50K
44.24647887,Local-gov,1344825.1,Masters,12.71875,Married-civ-spouse,Armed-Forces,Unmarried,Black,Male,87499.125,1608.75,78.22826087,Holand-Netherlands,>50K
34.99295775,Federal-gov,225785.9,5th-6th,13.65625,Married-AF-spouse,Armed-Forces,Wife,Amer-Indian-Eskimo,Female,39499.605,222.75,29.22826087,France,>50K
56.58450704,Self-emp-not-inc,652787.7,Bachelors,3.34375,Widowed,?,Own-child,Black,Male,61499.385,4281.75,95.27173913,Cambodia,<=50K
49.38732394,Never-worked,1300652.5,12th,3.34375,Never-married,Handlers-cleaners,Wife,White,Female,84499.155,2351.25,26.0326087,Nicaragua,<=50K
43.21830986,Federal-gov,431924.7,Doctorate,8.03125,Separated,Protective-serv,Own-child,White,Male,67499.325,1608.75,65.44565217,Nicaragua,>50K
60.6971831,Never-worked,343579.5,Doctorate,9.90625,Separated,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,50499.495,965.25,28.16304348,Japan,>50K
32.93661972,Private,652787.7,9th,15.53125,Never-married,Sales,Husband,Other,Male,40499.595,123.75,44.14130435,Peru,>50K
61.72535211,Private,19647.1,Some-college,9.90625,Married-AF-spouse,Machine-op-inspct,Other-relative,Black,Male,12499.875,371.25,11.11956522,Hungary,>50K
69.95070423,Federal-gov,431924.7,Doctorate,8.03125,Divorced,Protective-serv,Own-child,White,Male,9499.905,3885.75,65.44565217,Nicaragua,>50K
87.42957746,Federal-gov,93268.1,Some-college,12.71875,Married-AF-spouse,Sales,Unmarried,Asian-Pac-Islander,Female,61499.385,965.25,28.16304348,Peru,<=50K
56.58450704,Federal-gov,93268.1,Assoc-acdm,14.59375,Divorced,?,Not-in-family,Asian-Pac-Islander,Female,4499.955,3885.75,22.83695652,Taiwan,<=50K
49.38732394,Never-worked,1300652.5,12th,3.34375,Never-married,Handlers-cleaners,Wife,White,Female,84499.155,3341.25,26.0326087,Nicaragua,<=50K
89.48591549,Local-gov,711684.5,12th,12.71875,Married-AF-spouse,Tech-support,Husband,Amer-Indian-Eskimo,Male,99499.005,123.75,50.5326087,Mexico,<=50K
67.8943662,Without-pay,623339.3,12th,8.96875,Never-married,Tech-support,Not-in-family,White,Male,4499.955,1806.75,43.07608696,Columbia,<=50K
43.21830986,Federal-gov,431924.7,5th-6th,11.78125,Divorced,Protective-serv,Husband,Other,Male,1499.985,717.75,26.0326087,Yugoslavia,>50K
25.73943662,State-gov,608615.1,9th,1.46875,Divorced,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,78499.215,1757.25,62.25,Guatemala,>50K
28.82394366,State-gov,976720.1,Some-college,2.40625,Married-spouse-absent,Farming-fishing,Not-in-family,Black,Female,61499.385,618.75,52.66304348,Hong,<=50K
80.23239437,Federal-gov,1285928.3,12th,8.96875,Married-AF-spouse,Armed-Forces,Not-in-family,White,Male,74499.255,1806.75,33.48913043,United-States,<=50K
56.58450704,Local-gov,1256479.9,Some-college,15.53125,Married-civ-spouse,Transport-moving,Wife,Black,Male,50499.495,717.75,77.16304348,Trinadad&Tobago,<=50K
48.35915493,Self-emp-inc,873650.7,Assoc-acdm,2.40625,Married-civ-spouse,Prof-specialty,Wife,White,Male,45499.545,1212.75,84.61956522,Taiwan,<=50K
49.38732394,Never-worked,1300652.5,12th,3.34375,Never-married,Handlers-cleaners,Wife,White,Female,84499.155,3341.25,26.0326087,Nicaragua,<=50K
25.73943662,Without-pay,608615.1,5th-6th,13.65625,Divorced,Prof-specialty,Wife,White,Female,89499.105,4083.75,57.98913043,Guatemala,>50K
21.62676056,Without-pay,505545.7,1st-4th,8.03125,Divorced,Transport-moving,Not-in-family,Black,Female,87499.125,1806.75,73.9673913,Columbia,<=50K
65.83802817,?,107992.3,10th,15.53125,Separated,Tech-support,Husband,Other,Female,98499.015,3440.25,82.48913043,Scotland,<=50K
46.3028169,Without-pay,608615.1,11th,1.46875,Never-married,Farming-fishing,Not-in-family,Asian-Pac-Islander,Female,28499.715,2648.25,14.31521739,Iran,<=50K
67.8943662,Never-worked,1182858.9,Prof-school,9.90625,Married-AF-spouse,?,Other-relative,Black,Female,499.995,2499.75,27.09782609,Canada,<=50K
61.72535211,Self-emp-inc,166889.1,9th,13.65625,Widowed,Priv-house-serv,Other-relative,Other,Female,61499.385,2697.75,57.98913043,Greece,>50K
20.59859155,?,1079789.5,HS-grad,11.78125,Separated,Other-service,Husband,Black,Male,74499.255,123.75,51.59782609,South,>50K
87.42957746,Never-worked,652787.7,Some-college,12.71875,Divorced,?,Not-in-family,Asian-Pac-Islander,Female,61499.385,1757.25,35.61956522,Scotland,<=50K
44.24647887,Local-gov,1359549.3,12th,1.46875,Married-civ-spouse,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Male,40499.595,2004.75,26.0326087,India,<=50K
56.58450704,Local-gov,1285928.3,Masters,14.59375,Divorced,Armed-Forces,Own-child,Black,Female,39499.605,1757.25,73.9673913,Laos,>50K
67.8943662,Federal-gov,343579.5,12th,2.40625,Widowed,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,50499.495,24.75,48.40217391,Germany,<=50K
26.76760563,Federal-gov,844202.3,Some-college,11.78125,Married-AF-spouse,Sales,Husband,Asian-Pac-Islander,Male,36499.635,717.75,71.83695652,Haiti,>50K
36.02112676,Self-emp-not-inc,1388997.7,1st-4th,8.96875,Widowed,Tech-support,Other-relative,Other,Female,25499.745,3786.75,97.40217391,?,>50K
81.26056338,Without-pay,1212307.3,Some-college,15.53125,Separated,Adm-clerical,Unmarried,White,Male,84499.155,767.25,13.25,Philippines,<=50K
24.71126761,Self-emp-inc,1065065.3,Bachelors,5.21875,Divorced,Priv-house-serv,Not-in-family,Other,Male,17499.825,915.75,65.44565217,Laos,<=50K
80.23239437,State-gov,549718.3,Doctorate,10.84375,Married-AF-spouse,Machine-op-inspct,Husband,White,Male,53499.465,123.75,26.0326087,United-States,>50K
49.38732394,Federal-gov,1300652.5,7th-8th,2.40625,Separated,Other-service,Not-in-family,Black,Female,19499.805,420.75,57.98913043,Ireland,<=50K
32.93661972,Federal-gov,1065065.3,Preschool,12.71875,Married-spouse-absent,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,9499.905,1163.25,82.48913043,Scotland,<=50K
88.45774648,?,903099.1,Assoc-acdm,15.53125,Divorced,Craft-repair,Not-in-family,White,Female,32499.675,1658.25,30.29347826,Ecuador,>50K
39.1056338,Local-gov,1197583.1,10th,5.21875,Married-spouse-absent,Craft-repair,Husband,Amer-Indian-Eskimo,Male,25499.745,3935.25,65.44565217,Honduras,<=50K
61.72535211,Private,19647.1,Some-college,9.90625,Married-AF-spouse,Machine-op-inspct,Other-relative,Black,Male,12499.875,371.25,11.11956522,Hungary,>50K
32.93661972,Self-emp-not-inc,1168134.7,10th,6.15625,Divorced,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Female,98499.015,222.75,82.48913043,El-Salvador,>50K
78.17605634,Without-pay,652787.7,Doctorate,8.03125,Married-spouse-absent,Tech-support,Own-child,White,Male,78499.215,3836.25,65.44565217,Hong,<=50K
72.00704225,?,1315376.7,9th,3.34375,Married-AF-spouse,Other-service,Husband,Asian-Pac-Islander,Female,4499.955,3638.25,43.07608696,Dominican-Republic,>50K
20.59859155,Federal-gov,800029.7,HS-grad,10.84375,Married-civ-spouse,Other-service,Not-in-family,Other,Male,99499.005,717.75,51.59782609,United-States,<=50K
43.21830986,Federal-gov,431924.7,Doctorate,8.03125,Separated,Protective-serv,Own-child,White,Male,67499.325,1608.75,65.44565217,Nicaragua,>50K
88.45774648,Without-pay,107992.3,9th,10.84375,Married-AF-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,13499.865,4281.75,21.77173913,Trinadad&Tobago,<=50K
70.97887324,Private,608615.1,1st-4th,8.96875,Married-civ-spouse,Other-service,Husband,White,Female,47499.525,1806.75,2.597826087,United-States,<=50K
32.93661972,Self-emp-not-inc,1079789.5,Assoc-acdm,9.90625,Married-spouse-absent,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,65499.345,123.75,44.14130435,Haiti,>50K
80.23239437,Local-gov,593890.9,12th,14.59375,Separated,Other-service,Unmarried,Amer-Indian-Eskimo,Female,8499.915,3935.25,77.16304348,Mexico,<=50K
36.02112676,Never-worked,623339.3,5th-6th,9.90625,Separated,Prof-specialty,Other-relative,Black,Female,12499.875,1757.25,42.01086957,Cuba,>50K
42.19014085,State-gov,711684.5,10th,13.65625,Separated,Tech-support,Wife,Amer-Indian-Eskimo,Male,99499.005,3885.75,11.11956522,Vietnam,<=50K
33.96478873,Local-gov,770581.3,Masters,7.09375,Never-married,Exec-managerial,Wife,Black,Female,61499.385,1658.25,7.923913043,?,>50K
80.23239437,Federal-gov,1285928.3,12th,8.96875,Married-AF-spouse,Armed-Forces,Not-in-family,White,Male,74499.255,1806.75,33.48913043,United-States,<=50K
75.0915493,Local-gov,858926.5,Masters,4.28125,Divorced,Sales,Unmarried,Other,Male,34499.655,173.25,19.64130435,Peru,>50K
21.62676056,Self-emp-inc,1065065.3,Some-college,15.53125,Married-AF-spouse,Craft-repair,Other-relative,Amer-Indian-Eskimo,Male,78499.215,3588.75,13.25,Portugal,<=50K
75.0915493,Local-gov,858926.5,Masters,4.28125,Divorced,Sales,Unmarried,Other,Male,88499.115,173.25,19.64130435,Peru,>50K
20.59859155,Private,284682.7,Masters,12.71875,Never-married,Transport-moving,Husband,Asian-Pac-Islander,Male,99499.005,1460.25,43.07608696,Laos,<=50K
80.23239437,Self-emp-not-inc,431924.7,9th,8.03125,Never-married,Sales,Husband,Other,Female,31499.685,618.75,48.40217391,Ireland,<=50K
32.93661972,Self-emp-not-inc,638063.5,10th,6.15625,Divorced,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Female,98499.015,222.75,82.48913043,El-Salvador,>50K
24.71126761,Self-emp-inc,1065065.3,Bachelors,5.21875,Divorced,Priv-house-serv,Not-in-family,Other,Male,17499.825,915.75,65.44565217,Laos,<=50K
64.80985915,Self-emp-not-inc,976720.1,10th,10.84375,Never-married,Transport-moving,Not-in-family,Other,Male,45499.545,123.75,42.01086957,Portugal,<=50K
28.82394366,Federal-gov,711684.5,Some-college,2.40625,Married-AF-spouse,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,95499.045,420.75,71.83695652,Iran,>50K
28.82394366,?,431924.7,10th,10.84375,Never-married,Transport-moving,Other-relative,Amer-Indian-Eskimo,Female,88499.115,3687.75,51.59782609,Guatemala,<=50K
20.59859155,?,1477342.9,Doctorate,11.78125,Divorced,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,68499.315,965.25,51.59782609,South,>50K
45.27464789,Federal-gov,107992.3,7th-8th,10.84375,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,84499.155,1212.75,57.98913043,Philippines,<=50K
55.55633803,Never-worked,1020892.7,10th,9.90625,Never-married,Armed-Forces,Wife,Amer-Indian-Eskimo,Female,39499.605,1262.25,5.793478261,?,>50K
69.95070423,Self-emp-inc,903099.1,Bachelors,1.46875,Married-civ-spouse,Farming-fishing,Unmarried,Other,Female,86499.135,4281.75,52.66304348,Scotland,<=50K
33.96478873,Self-emp-inc,711684.5,11th,12.71875,Married-civ-spouse,Tech-support,Own-child,Amer-Indian-Eskimo,Female,61499.385,222.75,71.83695652,Hungary,<=50K
89.48591549,Local-gov,711684.5,12th,12.71875,Married-AF-spouse,Tech-support,Husband,Amer-Indian-Eskimo,Male,99499.005,123.75,50.5326087,Mexico,<=50K
72.00704225,Self-emp-not-inc,873650.7,Doctorate,8.03125,Divorced,Transport-moving,Not-in-family,Black,Male,31499.685,618.75,15.38043478,Cambodia,<=50K
28.82394366,State-gov,608615.1,12th,6.15625,Separated,Craft-repair,Husband,White,Female,499.995,4182.75,29.22826087,Laos,<=50K
75.0915493,Without-pay,711684.5,11th,10.84375,Married-civ-spouse,Armed-Forces,Not-in-family,White,Female,86499.135,618.75,80.35869565,Scotland,<=50K
72.00704225,Federal-gov,1212307.3,HS-grad,5.21875,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Male,44499.555,618.75,43.07608696,United-States,<=50K
68.92253521,Private,1359549.3,Masters,5.21875,Never-married,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,8499.915,618.75,38.81521739,Italy,<=50K
48.35915493,Private,947271.7,HS-grad,5.21875,Married-civ-spouse,Priv-house-serv,Other-relative,White,Male,78499.215,4232.25,1.532608696,United-States,<=50K
68.92253521,Federal-gov,1065065.3,Masters,11.78125,Married-spouse-absent,Protective-serv,Own-child,Other,Male,78499.215,2054.25,65.44565217,Mexico,>50K
42.19014085,Without-pay,166889.1,5th-6th,10.84375,Separated,Priv-house-serv,Other-relative,Asian-Pac-Islander,Female,44499.555,1757.25,2.597826087,United-States,<=50K
73.03521127,State-gov,682236.1,HS-grad,14.59375,Married-spouse-absent,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,25499.745,1212.75,11.11956522,?,>50K
64.80985915,Self-emp-not-inc,976720.1,10th,10.84375,Never-married,Transport-moving,Not-in-family,Other,Male,45499.545,123.75,42.01086957,Portugal,<=50K
46.3028169,Self-emp-inc,711684.5,9th,1.46875,Widowed,?,Own-child,Other,Male,60499.395,4133.25,14.31521739,South,<=50K
80.23239437,Local-gov,1227031.5,Doctorate,15.53125,Separated,Tech-support,Husband,Amer-Indian-Eskimo,Male,99499.005,915.75,56.92391304,Guatemala,>50K
61.72535211,Local-gov,1359549.3,9th,1.46875,Married-AF-spouse,Adm-clerical,Wife,White,Male,40499.595,321.75,29.22826087,?,<=50K
39.1056338,Self-emp-not-inc,1006168.5,Preschool,8.03125,Divorced,Prof-specialty,Husband,Black,Male,89499.105,4083.75,49.4673913,Iran,>50K
34.99295775,State-gov,284682.7,1st-4th,12.71875,Separated,Other-service,Other-relative,Black,Female,83499.165,4182.75,85.68478261,England,>50K
27.79577465,?,1315376.7,7th-8th,3.34375,Married-civ-spouse,Priv-house-serv,Husband,Asian-Pac-Islander,Female,4499.955,965.25,22.83695652,El-Salvador,<=50K
75.0915493,Without-pay,1477342.9,Masters,5.21875,Divorced,Prof-specialty,Own-child,Other,Male,44499.555,2945.25,63.31521739,Italy,>50K
65.83802817,Self-emp-inc,903099.1,11th,8.03125,Married-AF-spouse,Armed-Forces,Not-in-family,Other,Male,85499.145,1014.75,30.29347826,Haiti,<=50K
52.47183099,Without-pay,1271204.1,Some-college,1.46875,Married-spouse-absent,Farming-fishing,Wife,White,Male,95499.045,1361.25,59.05434783,Peru,<=50K
75.0915493,Self-emp-inc,107992.3,5th-6th,9.90625,Married-civ-spouse,Prof-specialty,Wife,White,Male,12499.875,1806.75,50.5326087,Outlying-US(Guam-USVI-etc),<=50K
45.27464789,Federal-gov,1035616.9,Bachelors,13.65625,Married-civ-spouse,Tech-support,Wife,Amer-Indian-Eskimo,Male,17499.825,1707.75,65.44565217,Trinadad&Tobago,<=50K
80.23239437,Local-gov,1227031.5,Doctorate,5.21875,Separated,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,99499.005,2994.75,50.5326087,Guatemala,<=50K
62.75352113,?,34371.3,HS-grad,14.59375,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,17499.825,618.75,62.25,South,>50K
32.93661972,Self-emp-not-inc,1079789.5,Assoc-acdm,9.90625,Married-spouse-absent,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,65499.345,123.75,44.14130435,Haiti,>50K
81.26056338,Without-pay,608615.1,5th-6th,1.46875,Divorced,Handlers-cleaners,Not-in-family,White,Female,66499.335,173.25,62.25,Nicaragua,>50K
49.38732394,Never-worked,1300652.5,12th,3.34375,Never-married,Handlers-cleaners,Wife,White,Female,84499.155,2351.25,26.0326087,Nicaragua,<=50K
89.48591549,Local-gov,711684.5,12th,12.71875,Married-AF-spouse,Tech-support,Husband,Amer-Indian-Eskimo,Male,99499.005,123.75,50.5326087,Mexico,<=50K
28.82394366,Private,1006168.5,Assoc-acdm,11.78125,Widowed,Machine-op-inspct,Wife,White,Female,99499.005,2697.75,1.532608696,Cambodia,>50K
31.9084507,Without-pay,1271204.1,Some-college,1.46875,Married-spouse-absent,Farming-fishing,Wife,White,Male,95499.045,1361.25,59.05434783,Peru,<=50K
67.8943662,Self-emp-not-inc,1418446.1,Preschool,5.21875,Widowed,Prof-specialty,Wife,White,Male,71499.285,420.75,65.44565217,South,<=50K
49.38732394,Private,107992.3,Prof-school,15.53125,Never-married,?,Own-child,Asian-Pac-Islander,Male,32499.675,371.25,20.70652174,Philippines,<=50K
22.65492958,Private,711684.5,Assoc-voc,5.21875,Never-married,Sales,Unmarried,Asian-Pac-Islander,Male,28499.715,915.75,64.38043478,China,<=50K
41.16197183,Self-emp-inc,1197583.1,11th,4.28125,Widowed,Protective-serv,Own-child,Other,Male,25499.745,717.75,51.59782609,Cuba,>50K
34.99295775,State-gov,1344825.1,Bachelors,7.09375,Married-spouse-absent,Machine-op-inspct,Wife,Black,Female,39499.605,3687.75,19.64130435,Greece,>50K
75.0915493,Without-pay,1094513.7,1st-4th,10.84375,Married-AF-spouse,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,84499.155,3638.25,66.51086957,?,>50K
67.8943662,Federal-gov,343579.5,12th,2.40625,Widowed,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,50499.495,24.75,48.40217391,Germany,<=50K
75.0915493,Local-gov,579166.7,HS-grad,9.90625,Married-AF-spouse,Prof-specialty,Other-relative,Black,Male,74499.255,717.75,15.38043478,France,>50K
73.03521127,Local-gov,564442.5,12th,10.84375,Married-AF-spouse,Transport-moving,Unmarried,Asian-Pac-Islander,Male,78499.215,2252.25,55.85869565,Mexico,<=50K
28.82394366,Without-pay,1182858.9,Some-college,8.03125,Married-spouse-absent,Farming-fishing,Wife,White,Female,16499.835,1658.25,10.05434783,Hong,<=50K
32.93661972,State-gov,711684.5,1st-4th,9.90625,Married-AF-spouse,Armed-Forces,Other-relative,Black,Female,23499.765,1757.25,78.22826087,Taiwan,>50K
19.57042254,Self-emp-inc,1212307.3,11th,5.21875,Widowed,Adm-clerical,Own-child,White,Female,39499.605,321.75,78.22826087,El-Salvador,<=50K
27.79577465,?,1315376.7,7th-8th,3.34375,Married-civ-spouse,Priv-house-serv,Husband,Asian-Pac-Islander,Female,4499.955,965.25,22.83695652,El-Salvador,<=50K
59.66901408,Federal-gov,431924.7,5th-6th,11.78125,Married-civ-spouse,Protective-serv,Own-child,Other,Male,66499.335,717.75,26.0326087,Yugoslavia,>50K
