Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,label
54659.81,600.1522199999999,332.863555255,390.405702065,1.8091709539999998,0.29131894888,216364.625,332.22802303950004,0.738896351525,0.9218716286599999,0.87569671289,0.811206283835,0.007560314109999999,0.0022230986050000004,0.51977894653,0.97499879445,DERMASON
154065.71000000002,1491.4348200000002,609.677442637,152.278547785,2.0137718299999996,0.5187602473599999,180583.025,249.68389808249998,0.652033989295,0.9886336223000001,0.58497059831,0.937722348905,0.006584181289999999,0.0016959620950000001,0.43045610845,0.97343814351,SEKER
143020.61,1422.87462,218.88136633300002,352.80667770499997,1.2635686179999999,0.65660345856,240964.47499999998,497.3162729535,0.7149343205650001,0.9398748629,0.9668198234300001,0.941141702015,0.009963102589999998,0.0010758014950000001,0.72075533221,0.98072118123,CALI
154065.71000000002,1395.45054,332.863555255,202.41058026500002,2.0137718299999996,0.5187602473599999,173873.97499999998,442.2868563155,0.652033989295,0.9886336223000001,0.75853842791,0.6470773345549999,0.006584181289999999,0.0016959620950000001,0.6425978488899999,0.97499879445,SEKER
36987.65,1422.87462,625.960612483,324.607409435,1.7273306036,0.80133883032,171637.625,241.82255284849998,0.658024497035,0.9871333527799999,0.9668198234300001,0.7530772809649999,0.0068094427099999995,0.0013858817950000001,0.89940100837,0.95002837941,SIRA
59077.85,1491.4348200000002,549.972486535,390.405702065,1.2635686179999999,0.44983864176,21802.175,520.9003086555,0.774839397965,0.97063038806,0.58497059831,0.978754586225,0.00650909415,0.001106809525,0.81007817029,0.9630338039099999,SIRA
191619.05,1642.26726,533.689316689,152.278547785,1.7955308955999998,0.7875545092,216364.625,497.3162729535,0.777834651835,0.9601285014200001,0.9190886702900001,0.811206283835,0.00786066267,0.002161082545,0.72075533221,0.99788834157,DERMASON
202664.15,1080.0736200000001,577.111102945,271.342124925,1.7546107203999999,0.477407284,240964.47499999998,241.82255284849998,0.789815667315,0.9436255366999999,0.9711590191700001,0.653916040775,0.009888015449999999,0.001664954065,0.89940100837,0.97551901143,BOMBAY
149647.66999999998,737.27262,218.88136633300002,130.34578357499998,1.3863291435999998,0.65660345856,138092.375,520.9003086555,0.723920082175,0.92262176342,0.73250325347,0.8214643431649999,0.009888015449999999,0.0020680584549999997,0.81007817029,0.98072118123,SEKER
50241.77,737.27262,577.111102945,305.807897255,1.4818095524,0.3395640728,173873.97499999998,249.68389808249998,0.658024497035,0.9871333527799999,0.9060710830700001,0.6470773345549999,0.004406654229999999,0.000827737255,0.43045610845,0.97551901143,CALI
143020.61,1080.0736200000001,549.972486535,340.273669585,1.0726078004,0.65660345856,171637.625,344.0200408905,0.774839397965,0.95712796238,0.7975911895700001,0.7530772809649999,0.009963102589999998,0.001106809525,0.8268262024299999,0.9630338039099999,CALI
36987.65,915.5291400000001,430.56257433099995,365.339685825,1.4954496108,0.80133883032,138092.375,438.3561836985,0.723920082175,0.92262176342,0.91474947455,0.8214643431649999,0.00703470413,0.001044793465,0.84357423457,0.95471033223,BARBUNYA
54659.81,600.1522199999999,332.863555255,390.405702065,1.8091709539999998,0.29131894888,216364.625,332.22802303950004,0.738896351525,0.9218716286599999,0.87569671289,0.811206283835,0.007560314109999999,0.0022230986050000004,0.51977894653,0.97499879445,DERMASON
32569.609999999997,1655.9793000000002,403.423957921,196.14407620499998,1.4408893772,0.40159351784,135856.025,438.3561836985,0.789815667315,0.9436255366999999,0.9190886702900001,0.906948170915,0.0047070027899999995,0.001354873765,0.83240887981,0.97135727559,DERMASON
154065.71000000002,1080.0736200000001,609.677442637,318.34090537500003,1.2635686179999999,0.5187602473599999,124674.275,501.24694557050003,0.577152642545,0.9916341613399999,0.69345049181,0.835141755605,0.009888015449999999,0.002595194965,0.50861359177,0.98540313405,BOMBAY
59077.85,1559.99502,544.5447632529999,193.01082417499998,1.4408893772,0.46362296288,138092.375,316.50533257150005,0.7149343205650001,0.9631290404599999,0.64571933867,0.8214643431649999,0.0068094427099999995,0.0016339460350000001,0.75425139649,0.96615510579,SIRA
81168.05,1422.87462,571.683379663,418.604970335,1.0726078004,0.73930938528,93365.375,524.8309812725,0.658024497035,0.9871333527799999,0.7845736023500001,0.954819114455,0.005983484169999999,0.0023161226949999997,0.6928419453100001,0.99788834157,SEKER
32569.609999999997,1189.7699400000001,311.152662127,418.604970335,1.4408893772,0.40159351784,240964.47499999998,316.50533257150005,0.649038735425,0.95712796238,0.87569671289,0.653916040775,0.00823609837,0.0010758014950000001,0.97197581431,0.96875619069,DERMASON
149647.66999999998,1779.38766,218.88136633300002,365.339685825,1.3863291435999998,0.65660345856,138092.375,265.40658855050003,0.723920082175,0.92262176342,0.73250325347,0.8214643431649999,0.00695961699,0.0020680584549999997,0.72633800959,0.98072118123,BARBUNYA
154065.71000000002,997.8013800000001,609.677442637,340.273669585,1.0998879172,0.5187602473599999,232019.075,277.1986064015,0.658024497035,0.9871333527799999,0.88003590863,0.688109571875,0.009963102589999998,0.001168825585,0.81566084767,0.97343814351,CALI
149647.66999999998,737.27262,441.41802089500004,418.604970335,1.4818095524,0.65660345856,77710.925,367.60407659249995,0.738896351525,0.9218716286599999,0.92342786603,0.681270865655,0.00703470413,0.002843259205,0.45278681797,0.99788834157,DERMASON
191619.05,1491.4348200000002,273.158599153,431.137978455,1.3181288516,0.7875545092,216364.625,497.3162729535,0.777834651835,0.9601285014200001,0.58497059831,0.811206283835,0.008986969769999999,0.0022230986050000004,0.72075533221,0.99944899251,SEKER
209291.21000000002,1491.4348200000002,273.158599153,130.34578357499998,1.0726078004,0.5463288896,77710.925,473.7322372515,0.774839397965,0.96387917522,0.58497059831,0.681270865655,0.01011327687,0.002657211025,0.42487343107,0.99944899251,SEKER
154065.71000000002,1080.0736200000001,490.267530433,186.744320115,2.0137718299999996,0.5187602473599999,77710.925,501.24694557050003,0.774839397965,0.9871333527799999,0.78023440661,0.681270865655,0.0068094427099999995,0.000734713165,0.50861359177,0.98540313405,SIRA
143020.61,901.8171,430.56257433099995,152.278547785,1.1544481508,0.65660345856,93365.375,249.68389808249998,0.8407349831049999,0.97138052282,0.92776706177,0.954819114455,0.00560804847,0.002502170875,0.45278681797,0.95471033223,DERMASON
50241.77,1642.26726,609.677442637,315.20765334500004,2.3411332315999998,0.3395640728,21802.175,344.0200408905,0.658024497035,0.97063038806,0.69345049181,0.978754586225,0.009963102589999998,0.000889753315,0.8268262024299999,0.97343814351,BOMBAY
23733.53,1642.26726,403.423957921,296.40814116499996,1.4408893772,0.74620154584,138092.375,473.7322372515,0.664015004775,0.9886336223000001,0.6153449684900001,0.8214643431649999,0.00380595711,0.001230841645,0.5253616239100001,0.97135727559,SEKER
81168.05,1080.0736200000001,338.29127853700004,431.137978455,1.0726078004,0.7875545092,191764.775,265.40658855050003,0.577152642545,0.9916341613399999,0.6153449684900001,0.756496634075,0.00703470413,0.003153339505,0.72633800959,0.96979662465,SEKER
36987.65,709.84854,587.966549509,318.34090537500003,2.0137718299999996,0.80133883032,232019.075,206.4464992955,0.729910589915,0.9286228415,0.7975911895700001,0.688109571875,0.009888015449999999,0.002285114665,0.42487343107,0.95991250203,BOMBAY
191619.05,1422.87462,609.677442637,186.744320115,2.0137718299999996,0.7875545092,115728.875,277.1986064015,0.825758713755,0.92712257198,0.7845736023500001,0.787270812065,0.0068094427099999995,0.0015719299750000001,0.63143249413,0.97343814351,SIRA
145229.63,915.5291400000001,490.267530433,365.339685825,1.0998879172,0.6979564219200001,138092.375,367.60407659249995,0.577152642545,0.9916341613399999,0.91474947455,0.8214643431649999,0.00365578283,0.001044793465,0.45278681797,0.98540313405,BARBUNYA
182782.97,929.24118,267.73087587099997,315.20765334500004,1.3863291435999998,0.72552506416,21802.175,501.24694557050003,0.723920082175,0.92262176342,0.9668198234300001,0.978754586225,0.004406654229999999,0.0018820102750000001,0.50861359177,0.9817616151899999,CALI
191619.05,1559.99502,609.677442637,230.609848535,1.0726078004,0.7875545092,124674.275,265.40658855050003,0.577152642545,0.9916341613399999,0.69345049181,0.835141755605,0.009963102589999998,0.0022230986050000004,0.72633800959,0.98540313405,BOMBAY
238008.47,1587.4191,273.158599153,193.01082417499998,1.0998879172,0.27753462776000004,147037.775,249.68389808249998,0.780829905705,0.93012311102,0.75853842791,0.951399761345,0.00786066267,0.001044793465,0.43045610845,0.99944899251,SIRA
54659.81,1820.5237800000002,311.152662127,434.271230485,1.4408893772,0.29131894888,21802.175,548.4150169745,0.8407349831049999,0.97138052282,0.58497059831,0.978754586225,0.00365578283,0.0025641869349999997,0.7486687191100001,0.96875619069,DERMASON
61286.869999999995,1422.87462,571.683379663,418.604970335,1.0726078004,0.477407284,93365.375,265.40658855050003,0.789815667315,0.9436255366999999,0.7845736023500001,0.954819114455,0.005983484169999999,0.0023161226949999997,0.72633800959,0.99788834157,SEKER
54659.81,1532.57094,490.267530433,305.807897255,1.7273306036,0.29131894888,21802.175,501.24694557050003,0.577152642545,0.9916341613399999,0.7498600364300001,0.978754586225,0.00605857131,0.003649467985,0.50861359177,0.98540313405,CALI
32569.609999999997,1655.9793000000002,311.152662127,418.604970335,1.4408893772,0.40159351784,240964.47499999998,316.50533257150005,0.649038735425,0.95712796238,0.87569671289,0.653916040775,0.00823609837,0.0010758014950000001,0.75425139649,0.96875619069,DERMASON
50241.77,1491.4348200000002,625.960612483,196.14407620499998,1.2362885012,0.3395640728,135856.025,465.8708920175,0.8407349831049999,0.97138052282,0.92342786603,0.906948170915,0.007560314109999999,0.001354873765,0.78774746077,0.9833222661300001,DERMASON
233590.43,1080.0736200000001,625.960612483,196.14407620499998,1.2362885012,0.73930938528,135856.025,465.8708920175,0.8407349831049999,0.97138052282,0.92342786603,0.906948170915,0.007560314109999999,0.001354873765,0.78774746077,0.95002837941,DERMASON
50241.77,1080.0736200000001,430.56257433099995,349.673425675,1.4818095524,0.3395640728,138092.375,332.22802303950004,0.738896351525,0.9218716286599999,0.9711590191700001,0.8214643431649999,0.009888015449999999,0.000920761345,0.51977894653,0.95471033223,BOMBAY
59077.85,1491.4348200000002,511.978423561,202.41058026500002,1.0726078004,0.38780919672,216364.625,497.3162729535,0.649038735425,0.97888187042,0.92342786603,0.811206283835,0.009587666889999999,0.001851002245,0.72075533221,0.99788834157,SEKER
149647.66999999998,737.27262,490.267530433,186.744320115,1.3863291435999998,0.65660345856,135856.025,524.8309812725,0.658024497035,0.97063038806,0.9321062575100001,0.906948170915,0.00538278705,0.0022230986050000004,0.6928419453100001,0.98540313405,BARBUNYA
145229.63,1642.26726,625.960612483,343.406921615,1.3181288516,0.6979564219200001,30747.575,438.3561836985,0.777834651835,0.9601285014200001,0.92342786603,0.6607547469949999,0.01003818973,0.002626202995,0.84357423457,0.95002837941,DERMASON
233590.43,1395.45054,289.44176899900003,390.405702065,1.0726078004,0.67038777968,21802.175,230.0305349975,0.789815667315,0.9436255366999999,0.70646807903,0.978754586225,0.0068094427099999995,0.0010137854350000001,0.89940100837,0.97343814351,SIRA
50241.77,1080.0736200000001,587.966549509,315.20765334500004,2.3411332315999998,0.3395640728,21802.175,178.9317909765,0.568166880935,0.92712257198,0.69345049181,0.978754586225,0.009963102589999998,0.002595194965,0.8268262024299999,0.95991250203,BOMBAY
224754.34999999998,1847.94786,609.677442637,186.744320115,1.3863291435999998,0.477407284,135856.025,497.3162729535,0.789815667315,0.9436255366999999,0.81494797253,0.906948170915,0.00538278705,0.002533178905,0.72075533221,0.98540313405,BARBUNYA
54659.81,1080.0736200000001,332.863555255,390.405702065,1.8091709539999998,0.29131894888,216364.625,332.22802303950004,0.738896351525,0.9218716286599999,0.73250325347,0.811206283835,0.007560314109999999,0.001851002245,0.51977894653,0.97499879445,DERMASON
61286.869999999995,929.24118,256.875429307,186.744320115,1.0998879172,0.477407284,115728.875,277.1986064015,0.825758713755,0.9346239195799999,0.9668198234300001,0.787270812065,0.0068094427099999995,0.001168825585,0.63143249413,0.97551901143,SIRA
191619.05,970.3773000000001,289.44176899900003,340.273669585,1.7955308955999998,0.7875545092,232019.075,277.1986064015,0.756867874745,0.9233718981800001,0.6066665770099999,0.688109571875,0.004406654229999999,0.002254106635,0.89940100837,0.97343814351,CALI
143020.61,1491.4348200000002,587.966549509,318.34090537500003,2.0137718299999996,0.65660345856,232019.075,206.4464992955,0.580147896415,0.9286228415,0.75853842791,0.688109571875,0.009888015449999999,0.002285114665,0.42487343107,0.95991250203,BOMBAY
59077.85,1559.99502,267.73087587099997,324.607409435,1.0726078004,0.38780919672,147037.775,249.68389808249998,0.825758713755,0.9286228415,0.64571933867,0.951399761345,0.00786066267,0.001106809525,0.43045610845,0.99528725667,SIRA
140811.59000000003,1847.94786,267.73087587099997,193.01082417499998,1.0726078004,0.3395640728,232019.075,277.1986064015,0.774839397965,0.97138052282,0.92776706177,0.688109571875,0.00786066267,0.000982777405,0.64818052627,0.99736812459,SIRA
145229.63,1587.4191,430.56257433099995,196.14407620499998,1.7273306036,0.6979564219200001,147037.775,249.68389808249998,0.789815667315,0.9436255366999999,0.73250325347,0.951399761345,0.00538278705,0.0013238657350000001,0.43045610845,0.95471033223,DERMASON
154065.71000000002,1491.4348200000002,609.677442637,186.744320115,2.0137718299999996,0.5187602473599999,115728.875,501.24694557050003,0.723920082175,0.92262176342,0.75853842791,0.787270812065,0.004406654229999999,0.0015719299750000001,0.50861359177,0.97343814351,SIRA
54659.81,1121.20974,598.821996073,193.01082417499998,1.4408893772,0.29131894888,232019.075,520.9003086555,0.780829905705,0.93012311102,0.8019303853099999,0.688109571875,0.00500735135,0.0019440263350000001,0.81007817029,0.97135727559,HOROZ
149647.66999999998,1080.0736200000001,256.875429307,186.744320115,2.3411332315999998,0.65660345856,115728.875,249.68389808249998,0.658024497035,0.97063038806,0.8583399299300001,0.787270812065,0.00786066267,0.001913018305,0.43045610845,0.97551901143,BARBUNYA
50241.77,1080.0736200000001,609.677442637,318.34090537500003,1.7273306036,0.3395640728,124674.275,438.3561836985,0.577152642545,0.9916341613399999,0.69345049181,0.835141755605,0.009888015449999999,0.002595194965,0.84357423457,0.98540313405,BOMBAY
233590.43,1080.0736200000001,625.960612483,196.14407620499998,1.2362885012,0.73930938528,135856.025,465.8708920175,0.8407349831049999,0.97138052282,0.92342786603,0.906948170915,0.007560314109999999,0.001354873765,0.78774746077,0.95002837941,DERMASON
143020.61,901.8171,338.29127853700004,202.41058026500002,1.0726078004,0.65660345856,115728.875,497.3162729535,0.577152642545,0.9916341613399999,0.91474947455,0.787270812065,0.008986969769999999,0.002161082545,0.72075533221,0.96979662465,SEKER
191619.05,805.8328200000001,289.44176899900003,340.273669585,1.7955308955999998,0.7875545092,232019.075,277.1986064015,0.777834651835,0.9601285014200001,0.88003590863,0.688109571875,0.004406654229999999,0.0020990664850000004,0.56444036557,0.97343814351,CALI
140811.59000000003,1134.9217800000001,267.73087587099997,130.34578357499998,1.0726078004,0.5463288896,124674.275,249.68389808249998,0.723920082175,0.9736309271,0.6066665770099999,0.835141755605,0.01011327687,0.002657211025,0.43045610845,0.99840855855,SEKER
149647.66999999998,915.5291400000001,549.972486535,193.01082417499998,1.4136092604,0.65660345856,173873.97499999998,277.1986064015,0.726915336045,0.99313443086,0.91474947455,0.6470773345549999,0.00500735135,0.002037050425,0.8938183309900001,0.9630338039099999,HOROZ
50241.77,915.5291400000001,267.73087587099997,186.744320115,2.3411332315999998,0.3395640728,115728.875,249.68389808249998,0.789815667315,0.9436255366999999,0.91474947455,0.787270812065,0.00786066267,0.0019750343650000004,0.45278681797,0.99788834157,BARBUNYA
238008.47,915.5291400000001,218.88136633300002,315.20765334500004,1.0726078004,0.27753462776000004,232019.075,438.3561836985,0.726915336045,0.9398748629,0.91474947455,0.688109571875,0.00605857131,0.002409146785,0.84357423457,0.98072118123,CALI
154065.71000000002,1395.45054,332.863555255,202.41058026500002,2.0137718299999996,0.5187602473599999,173873.97499999998,442.2868563155,0.592128911895,0.96387917522,0.6153449684900001,0.6470773345549999,0.006584181289999999,0.0016959620950000001,0.6425978488899999,0.9869637849899999,SEKER
23733.53,1642.26726,609.677442637,193.01082417499998,1.7546107203999999,0.74620154584,232019.075,277.1986064015,0.774839397965,0.9923842961,0.8019303853099999,0.688109571875,0.00500735135,0.0013858817950000001,0.95522778217,0.98540313405,HOROZ
50241.77,929.24118,625.960612483,130.34578357499998,1.0726078004,0.3395640728,77710.925,438.3561836985,0.723920082175,0.92262176342,0.9668198234300001,0.681270865655,0.01011327687,0.002657211025,0.84357423457,0.95002837941,SEKER
54659.81,1395.45054,403.423957921,193.01082417499998,1.4408893772,0.29131894888,232019.075,520.9003086555,0.780829905705,0.93012311102,0.8019303853099999,0.688109571875,0.00500735135,0.0019440263350000001,0.81007817029,0.97135727559,HOROZ
149647.66999999998,1080.0736200000001,256.875429307,186.744320115,2.3411332315999998,0.65660345856,115728.875,249.68389808249998,0.658024497035,0.97063038806,0.8583399299300001,0.787270812065,0.00786066267,0.001913018305,0.43045610845,0.97551901143,BARBUNYA
154065.71000000002,1491.4348200000002,218.88136633300002,130.34578357499998,1.3863291435999998,0.5187602473599999,77710.925,473.7322372515,0.652033989295,0.9886336223000001,0.75853842791,0.681270865655,0.01011327687,0.001913018305,0.42487343107,0.98072118123,SEKER
50241.77,929.24118,267.73087587099997,315.20765334500004,1.1544481508,0.3395640728,21802.175,206.4464992955,0.723920082175,0.92262176342,0.9668198234300001,0.978754586225,0.004406654229999999,0.0018820102750000001,0.42487343107,0.9817616151899999,CALI
149647.66999999998,737.27262,218.88136633300002,365.339685825,1.3863291435999998,0.65660345856,138092.375,520.9003086555,0.723920082175,0.92262176342,0.73250325347,0.8214643431649999,0.00695961699,0.0020680584549999997,0.81007817029,0.98072118123,BARBUNYA
54659.81,737.27262,251.447706025,365.339685825,1.3863291435999998,0.29131894888,240964.47499999998,316.50533257150005,0.723920082175,0.92262176342,0.73250325347,0.941141702015,0.00538278705,0.000951769375,0.75425139649,0.99788834157,BARBUNYA
154065.71000000002,1080.0736200000001,609.677442637,318.34090537500003,1.2635686179999999,0.5187602473599999,124674.275,501.24694557050003,0.577152642545,0.9916341613399999,0.69345049181,0.835141755605,0.009888015449999999,0.002595194965,0.50861359177,0.98540313405,BOMBAY
61286.869999999995,1422.87462,571.683379663,418.604970335,1.7546107203999999,0.477407284,93365.375,524.8309812725,0.774839397965,0.9923842961,0.7845736023500001,0.954819114455,0.00380595711,0.0023161226949999997,0.6928419453100001,0.99788834157,SEKER
25942.55,1683.40338,549.972486535,390.405702065,2.0137718299999996,0.53943672904,30747.575,501.24694557050003,0.658024497035,0.97063038806,0.9190886702900001,0.6607547469949999,0.00560804847,0.002130074515,0.50861359177,0.9630338039099999,DERMASON
143020.61,1724.5395,430.56257433099995,196.14407620499998,1.7546107203999999,0.65660345856,173873.97499999998,548.4150169745,0.658024497035,0.9871333527799999,0.92342786603,0.6470773345549999,0.007560314109999999,0.001354873765,0.89940100837,0.95471033223,DERMASON
54659.81,1491.4348200000002,609.677442637,296.40814116499996,1.3181288516,0.29131894888,77710.925,465.8708920175,0.577152642545,0.9916341613399999,0.58497059831,0.681270865655,0.00380595711,0.0026882190549999997,0.78774746077,0.98540313405,SEKER
140811.59000000003,1847.94786,267.73087587099997,324.607409435,1.4818095524,0.477407284,180583.025,367.60407659249995,0.658024497035,0.97063038806,0.78023440661,0.937722348905,0.00703470413,0.001106809525,0.45278681797,0.99684790761,SIRA
32569.609999999997,1655.9793000000002,311.152662127,196.14407620499998,1.4408893772,0.40159351784,115728.875,524.8309812725,0.634062466075,0.97138052282,0.92776706177,0.787270812065,0.007560314109999999,0.0024711628450000004,0.9496451047900001,0.96875619069,DERMASON
50241.77,1080.0736200000001,587.966549509,315.20765334500004,2.3411332315999998,0.3395640728,21802.175,178.9317909765,0.568166880935,0.92712257198,0.69345049181,0.978754586225,0.009963102589999998,0.002595194965,0.8268262024299999,0.95991250203,BOMBAY
81168.05,1080.0736200000001,522.833870125,343.406921615,1.0726078004,0.5463288896,191764.775,265.40658855050003,0.777834651835,0.9601285014200001,0.8366439512300001,0.756496634075,0.00560804847,0.0018199942150000001,0.72633800959,0.99788834157,DERMASON
32569.609999999997,1655.9793000000002,311.152662127,196.14407620499998,1.4408893772,0.40159351784,21802.175,524.8309812725,0.8407349831049999,0.97138052282,0.92776706177,0.978754586225,0.007560314109999999,0.0024711628450000004,0.6928419453100001,0.96875619069,DERMASON
36987.65,1395.45054,338.29127853700004,196.14407620499998,1.7955308955999998,0.80133883032,240964.47499999998,442.2868563155,0.658024497035,0.97063038806,0.8366439512300001,0.941141702015,0.00823609837,0.0023471307250000004,0.6425978488899999,0.96979662465,DERMASON
23733.53,1601.1311400000002,549.972486535,431.137978455,1.4408893772,0.74620154584,93365.375,473.7322372515,0.652033989295,0.92712257198,0.9321062575100001,0.954819114455,0.00380595711,0.000858745285,0.42487343107,0.9921659547899999,SEKER
36987.65,709.84854,587.966549509,318.34090537500003,2.0137718299999996,0.80133883032,232019.075,206.4464992955,0.729910589915,0.9286228415,0.7975911895700001,0.688109571875,0.009888015449999999,0.002285114665,0.42487343107,0.95991250203,BOMBAY
36987.65,1422.87462,625.960612483,324.607409435,1.3863291435999998,0.80133883032,171637.625,241.82255284849998,0.658024497035,0.9871333527799999,0.9668198234300001,0.7530772809649999,0.0068094427099999995,0.0013858817950000001,0.89940100837,0.95002837941,SIRA
149647.66999999998,737.27262,218.88136633300002,365.339685825,1.3863291435999998,0.65660345856,138092.375,520.9003086555,0.723920082175,0.92262176342,0.73250325347,0.8214643431649999,0.00695961699,0.0020680584549999997,0.81007817029,0.98072118123,BARBUNYA
209291.21000000002,915.5291400000001,338.29127853700004,186.744320115,1.7273306036,0.5463288896,240964.47499999998,497.3162729535,0.592128911895,0.94887648002,0.91474947455,0.941141702015,0.00786066267,0.001602938005,0.72075533221,0.96979662465,SIRA
182782.97,1080.0736200000001,289.44176899900003,340.273669585,1.7955308955999998,0.72552506416,232019.075,277.1986064015,0.592128911895,0.94887648002,0.70646807903,0.688109571875,0.00733505269,0.002254106635,0.6425978488899999,0.97343814351,CALI
23733.53,1642.26726,218.88136633300002,349.673425675,1.4954496108,0.74620154584,138092.375,332.22802303950004,0.738896351525,0.9218716286599999,0.9711590191700001,0.8214643431649999,0.009888015449999999,0.000920761345,0.51977894653,0.98072118123,BOMBAY
143020.61,970.3773000000001,549.972486535,352.80667770499997,1.7546107203999999,0.65660345856,173873.97499999998,277.1986064015,0.7149343205650001,0.96387917522,0.6066665770099999,0.6470773345549999,0.004406654229999999,0.002378138755,0.68725926793,0.9869637849899999,CALI
23733.53,1642.26726,218.88136633300002,349.673425675,1.7955308955999998,0.74620154584,138092.375,332.22802303950004,0.738896351525,0.9218716286599999,0.9711590191700001,0.8214643431649999,0.009888015449999999,0.0021920905749999997,0.51977894653,0.98072118123,BOMBAY
61286.869999999995,970.3773000000001,273.158599153,352.80667770499997,1.0998879172,0.477407284,240964.47499999998,277.1986064015,0.7149343205650001,0.96837998378,0.6066665770099999,0.941141702015,0.004406654229999999,0.002781243145,0.68725926793,0.99944899251,CALI
23733.53,1080.0736200000001,289.44176899900003,193.01082417499998,1.4408893772,0.29131894888,232019.075,497.3162729535,0.577152642545,0.9916341613399999,0.78023440661,0.688109571875,0.00786066267,0.0019440263350000001,0.72075533221,0.97343814351,SIRA
143020.61,901.8171,430.56257433099995,152.278547785,1.1544481508,0.65660345856,93365.375,249.68389808249998,0.8407349831049999,0.97138052282,0.92776706177,0.954819114455,0.00560804847,0.002502170875,0.45278681797,0.95471033223,DERMASON
143020.61,915.5291400000001,609.677442637,130.34578357499998,1.7955308955999998,0.65660345856,124674.275,277.1986064015,0.7149343205650001,0.9631290404599999,0.73250325347,0.835141755605,0.00560804847,0.003587451925,0.81566084767,0.98540313405,SEKER
59077.85,1559.99502,544.5447632529999,193.01082417499998,1.4408893772,0.46362296288,138092.375,316.50533257150005,0.7149343205650001,0.9631290404599999,0.64571933867,0.8214643431649999,0.0068094427099999995,0.0016339460350000001,0.75425139649,0.96615510579,SIRA
191619.05,1642.26726,533.689316689,152.278547785,1.7955308955999998,0.7875545092,216364.625,497.3162729535,0.777834651835,0.9601285014200001,0.9190886702900001,0.811206283835,0.00786066267,0.002161082545,0.72075533221,0.99788834157,DERMASON
182782.97,1491.4348200000002,441.41802089500004,152.278547785,1.3863291435999998,0.72552506416,180583.025,524.8309812725,0.649038735425,0.95712796238,0.75853842791,0.937722348905,0.01011327687,0.000858745285,0.6928419453100001,0.99788834157,SEKER
191619.05,1724.5395,625.960612483,193.01082417499998,1.7955308955999998,0.7875545092,124674.275,524.8309812725,0.8407349831049999,0.97138052282,0.78023440661,0.835141755605,0.00365578283,0.0015719299750000001,0.6928419453100001,0.95002837941,SIRA
